mean;stdev;acceptation;E(fitness);sigma(fitness);Generation;fitness1;Genes(Scores(0,1),:);fitness50;Genes(Scores(49,1),:);fitness100;Genes(Scores(99,1),:);
0; 0; 0.9; -304.425; 936.173; 10; -54.3287; [10, 0, 0, 10, 0, 10, -10, -10, -10, -10, -10, 10, 0, -10, 10, -10, 10, -10, -10, -10, 0, ]; -74.763; [0, -10, -10, -10, -10, 10, 10, 10, 10, 0, -10, 0, 0, -10, 10, 10, 0, 0, 0, -10, -10, ]; -7612.79; [10, 0, -10, -10, 0, 0, 10, 0, 10, 10, 10, -10, -10, 10, 10, 0, 0, 0, 0, 10, 10, ];
0; 0; 0.9; -2022.28; 17763.2; 11; -56.6336; [-10, -10, 10, -10, -10, 0, 10, 10, 10, -10, 10, -10, 0, 10, 10, 0, -0, 0, 0, -10, 10, ]; -73.9506; [0, 0, -10, 0, -10, 10, 10, 10, 10, 0, 0, 0, 0, 0, 10, 10, -10, 0, 0, -10, -10, ]; -178633; [-10, 0, -10, 0, -10, -10, 10, 10, -10, -10, 0, 10, 0, -10, 10, -10, -10, 0, 0, -10, -10, ];
0; 0; 0.9; -439.601; 1330.86; 12; -50.5283; [-10, -10, 0, -10, -10, 0, 0, 10, -10, 10, 10, 10, 10, 0, 10, 0, -10, -10, 10, 10, 10, ]; -74.6712; [-10, 0, 0, 0, -10, 0, -10, -10, -10, 10, 10, 10, 0, -10, 10, 0, 10, 0, 0, -10, 10, ]; -8809.85; [-10, 0, 0, -10, -10, 10, 10, 10, -10, -10, 10, -10, 0, 10, -10, 0, -10, 0, 10, -10, 10, ];
0; 0; 0.9; -1758.72; 11048.5; 13; -50.5283; [-10, -10, 0, -10, -10, 0, 0, 10, -10, 10, 10, 10, 10, 0, 10, 0, -10, -10, 10, 10, 10, ]; -74.735; [-10, -10, 10, 0, 0, 0, 10, 10, 0, -10, -10, 10, -10, 0, 0, -10, -10, -10, 0, 10, 10, ]; -103544; [-10, -10, 0, -10, -10, 0, 10, 10, -10, -10, 10, 10, 0, -10, 0, 0, 10, -10, 10, -10, 10, ];
0; 0; 0.9; -462.279; 1352.08; 14; -50.5283; [-10, -10, 0, -10, -10, 0, 0, 10, -10, 10, 10, 10, 10, 0, 10, 0, -10, -10, 10, 10, 10, ]; -73.7689; [10, -10, 10, -10, -10, 0, 10, 10, -10, 10, 10, -10, 10, 0, 10, 0, -10, -10, 0, -10, 10, ]; -7376.96; [-10, -10, 0, 0, 0, 0, 0, 10, -10, 10, -10, 0, -10, 0, 10, 0, -10, -10, 0, -10, 0, ];
0; 0; 0.9; -387.23; 1055.76; 15; -47.7201; [-10, -10, 10, 0, -10, -10, 0, 10, -10, 10, 0, 10, -10, 0, 10, 0, -10, -10, 0, 10, 0, ]; -72.756; [10, 0, 0, 10, 0, 0, 0, -10, -10, 10, -10, 10, 0, -10, 10, 0, -10, -10, 0, -10, -10, ]; -6323.19; [10, 10, 10, 10, 10, 0, 0, 10, 10, 10, 10, -10, 0, 0, 10, 10, -10, -10, -10, 10, 0, ];
0; 0; 0.9; -1896.78; 15576.9; 16; -47.7201; [-10, -10, 10, 0, -10, -10, 0, 10, -10, 10, 0, 10, -10, 0, 10, 0, -10, -10, 0, 10, 0, ]; -73.9853; [-10, 0, -10, 10, -10, 0, -10, 10, -10, -10, -10, 10, 0, 0, -10, 10, 0, 0, -10, 10, 10, ]; -156598; [-10, -10, 0, -10, -10, 0, -10, 10, -10, 10, 10, -10, 10, -10, 10, 0, -10, -10, 0, 10, 10, ];
0; 0; 0.9; -278.346; 714.741; 17; -50.5283; [-10, -10, 0, -10, -10, 0, 0, 10, -10, 10, 10, 10, 10, 0, 10, 0, -10, -10, 10, 10, 10, ]; -72.5581; [-10, 0, 0, -10, -10, -10, -10, 10, -10, -10, 10, -10, 10, 0, 10, -10, -10, 0, 0, 10, 10, ]; -5091.55; [-10, 10, 0, -10, -10, 0, 0, -10, -10, -10, 0, -10, -10, 10, -10, -10, -10, 0, 0, 10, 0, ];
0; 0; 0.9; -223.518; 581.361; 18; -52.01; [-10, -10, -10, 0, -10, 0, 10, 10, -10, -10, 0, 10, 10, 10, 10, 0, -10, -10, 10, 10, 10, ]; -72.1979; [10, 0, 0, 10, -10, -10, 10, 10, -10, -10, 10, 10, 0, 0, 0, -10, -10, 0, -10, -10, 10, ]; -5091.55; [-10, 10, 0, -10, -10, 0, 0, -10, -10, -10, 0, -10, -10, 10, -10, -10, -10, 0, 0, 10, 0, ];
0; 0; 0.9; -223.906; 580.661; 19; -55.1227; [10, 0, 0, 10, 0, -10, -10, 10, -10, -10, 0, 10, 10, 0, 0, -10, 0, 0, -10, -10, 0, ]; -73.0412; [10, -10, 0, -10, 10, 10, 10, 10, -10, -10, 10, 10, 10, 0, -10, 10, 0, 10, 0, 10, 10, ]; -5091.55; [-10, 10, 0, -10, -10, 0, 0, -10, -10, -10, 0, -10, -10, 10, -10, -10, -10, 0, 0, 10, 0, ];
0; 0; 0.9; -325.912; 1022.64; 20; -55.1227; [10, 0, 0, 10, 0, -10, -10, 10, -10, -10, 0, 10, 10, 0, 0, -10, 0, 0, -10, -10, 0, ]; -73.6488; [10, -10, 0, -10, 0, 0, -10, 10, -10, -10, 0, 10, 10, 0, 0, 0, 0, -10, -10, -10, 10, ]; -7378; [-10, -10, 0, -10, 10, 0, -10, 10, -10, -10, 0, 10, 10, 0, -10, 10, 0, 10, 0, -10, 10, ];
0; 0; 0.9; -828.094; 3017.95; 21; -55.6617; [10, -10, 0, 10, -10, 0, 10, 10, -10, -10, 10, 10, 10, 0, -10, -10, 0, 0, 0, -10, 10, ]; -75.3498; [10, -10, 0, 0, -10, -10, 10, 10, -10, -10, 10, -10, 10, 0, 0, 10, -10, -10, 10, 10, 10, ]; -25781.3; [-10, -10, 0, -10, 0, 0, -10, 10, -10, -10, 10, 10, 10, 0, -10, 0, -10, 0, 0, -10, 10, ];
0; 0; 0.9; -435.298; 1463.7; 22; -55.1826; [0, -10, 0, 10, 0, -10, 10, 10, 10, -10, 0, -10, -10, -0, 10, 0, 0, -10, 0, -10, 0, ]; -73.5416; [10, -10, -10, 10, -10, 0, 10, 10, -10, -10, 10, -10, 0, -0, 10, 10, 0, 0, 0, -10, 10, ]; -8800.68; [10, -10, -10, 0, -10, 0, 10, 10, 0, -10, -10, 10, 0, 0, 10, 10, -10, 0, 0, -10, 10, ];
0; 0; 0.9; -348.341; 1241.27; 23; -49.4885; [10, -10, 0, 0, -10, 0, 10, 10, -10, -10, -10, 10, 10, 0, 10, -10, 0, 0, 0, -10, 10, ]; -71.758; [10, -10, 0, 0, -10, 10, 10, 10, -10, -10, 10, -10, 10, 0, 10, 10, 0, -10, 0, 10, 0, ]; -8800.68; [10, -10, -10, 0, -10, 0, 10, 10, 0, -10, -10, 10, 0, 0, 10, 10, -10, 0, 0, -10, 10, ];
0; 0; 0.9; -304.65; 928.782; 24; -49.4885; [10, -10, 0, 0, -10, 0, 10, 10, -10, -10, -10, 10, 10, 0, 10, -10, 0, 0, 0, -10, 10, ]; -74.9407; [10, -10, 0, 0, -10, 10, 10, 10, -10, -10, -10, -10, 10, 0, -10, -10, 0, 0, 0, -10, 0, ]; -7376.78; [10, 0, -10, 0, -10, 0, 10, 10, -10, -10, -10, -10, 0, 0, -10, 10, -10, 0, 0, 10, 10, ];
0; 0; 0.9; -168.837; 264.553; 25; -56.5397; [10, -10, 0, 10, -10, 10, 10, 10, 10, -10, 0, 10, -10, 0, 10, 0, -10, -10, 10, 10, 10, ]; -75.6476; [10, -10, 0, -10, 0, 0, -10, 10, -10, -10, 0, 10, 10, 0, 10, -10, -10, -10, 0, -10, 10, ]; -1689.01; [10, -10, 0, 0, -10, -10, 10, 10, -10, 0, 0, -10, 0, -0, 10, 10, 0, -10, 0, -10, 0, ];
0; 0; 0.9; -252.763; 669.984; 26; -56.5397; [10, -10, 0, 10, -10, 10, 10, 10, 10, -10, 0, 10, -10, 0, 10, 0, -10, -10, 10, 10, 10, ]; -74.252; [-10, -10, 0, 0, 0, -10, 10, 10, -10, -10, 10, 10, 10, 0, 0, -10, -10, -10, -10, -10, 0, ]; -6146.26; [-10, -10, 0, 0, -10, -10, 10, 10, -10, 10, -10, -10, -10, 0, 10, -10, 0, 0, 0, -10, 0, ];
0; 0; 0.9; -1015.89; 4697.85; 27; -52.149; [10, -10, -10, 10, -10, 0, 10, 10, -10, -10, 0, 10, -10, 0, 10, 0, 0, 0, 0, 10, 10, ]; -75.9327; [0, -10, 0, 0, 0, 10, 10, 10, 10, -10, 0, 10, -10, 0, 10, 0, -10, -10, 0, 10, 10, ]; -41112.1; [-10, -10, 0, 0, -10, -10, 10, 10, -10, 10, 0, -10, -10, 0, 10, -10, -10, 0, 10, -10, 0, ];
0; 0; 0.9; -613.673; 4163.33; 28; -57.0425; [10, 0, 0, 10, 10, 10, 10, 10, -10, -10, -10, 10, 10, 0, -10, -10, 0, 10, 0, 10, 10, ]; -72.3767; [10, 0, -10, 10, -10, 0, 10, 10, 0, 0, 0, 10, 10, 0, -10, 0, -10, 0, 0, -10, 10, ]; -41113.2; [10, -10, -10, 0, -10, 0, 10, 10, -10, -10, 0, -10, 0, 0, 10, 0, -10, 0, 0, -10, 10, ];
0; 0; 0.9; -453.352; 1538.04; 29; -57.0425; [10, 0, 0, 10, 10, 10, 10, 10, -10, -10, -10, 10, 10, 0, -10, -10, 0, 10, 0, 10, 10, ]; -73.808; [10, -10, 0, 10, -10, 0, 10, 10, -10, -10, 10, 10, 10, 0, -10, 10, -10, 10, 0, -10, 10, ]; -8810.72; [10, -10, -10, 0, -10, 0, -10, -10, -10, -10, -10, -10, 10, -10, 10, 0, -10, 0, -0, -10, -10, ];
0; 0; 0.9; -399.646; 1297.11; 30; -57.0425; [10, 0, 0, 10, 10, 10, 10, 10, -10, -10, -10, 10, 10, 0, -10, -10, 0, 10, 0, 10, 10, ]; -74.3876; [10, 0, 0, 0, -10, 0, 10, 10, -10, -10, 0, 10, 0, 0, 10, 0, 0, -10, 0, -10, -10, ]; -8810.72; [10, -10, -10, 0, -10, 0, -10, -10, -10, -10, -10, -10, 10, -10, 10, 0, -10, 0, -0, -10, -10, ];
0; 0; 0.9; -334.211; 1264.14; 31; -52.283; [10, -10, 0, 10, -10, 10, 10, 10, -10, -10, -10, 10, 10, 0, 10, 0, -10, 0, 0, -10, 10, ]; -74.0945; [10, 0, 0, 0, -10, 10, -10, 10, -10, -10, -10, 10, 0, 0, 10, -10, 0, -10, 0, -10, -10, ]; -8812.87; [-10, -10, 0, 0, 0, 0, 10, 10, -10, -10, -10, 10, 10, -10, 10, -10, -10, -10, 0, -10, 10, ];
0; 0; 0.9; -307.675; 1235.7; 32; -52.283; [10, -10, 0, 10, -10, 10, 10, 10, -10, -10, -10, 10, 10, 0, 10, 0, -10, 0, 0, -10, 10, ]; -71.8136; [10, -10, 0, 10, 0, -10, -10, 10, 10, -10, 0, 10, 10, 0, 10, 0, 0, -10, 0, -10, 10, ]; -8812.87; [-10, -10, 0, 0, 0, 0, 10, 10, -10, -10, -10, 10, 10, -10, 10, -10, -10, -10, 0, -10, 10, ];
0; 0; 0.9; -250.594; 941.968; 33; -52.283; [10, -10, 0, 10, -10, 10, 10, 10, -10, -10, -10, 10, 10, 0, 10, 0, -10, 0, 0, -10, 10, ]; -73.4512; [10, -10, 0, 10, -10, 10, 10, 10, -10, -10, -10, 10, -10, 0, -10, 10, 0, -10, 0, 10, 10, ]; -8810.72; [10, -10, -10, 0, -10, 0, -10, -10, -10, -10, -10, -10, 10, -10, 10, 0, -10, 0, -0, -10, -10, ];
0; 0; 0.9; -288.19; 946.621; 34; -52.283; [10, -10, 0, 10, -10, 10, 10, 10, -10, -10, -10, 10, 10, 0, 10, 0, -10, 0, 0, -10, 10, ]; -73.4137; [10, 0, -10, 10, 0, 10, 10, 10, 10, -10, -10, 10, -10, 0, 10, 0, -10, -10, 0, -10, 0, ]; -8812.74; [-10, 0, 0, -10, 10, 0, 10, -10, 10, -10, -10, -10, 0, 0, 10, 0, 0, -10, 10, 10, -10, ];
0; 0; 0.9; -502.014; 2067.3; 35; -48.404; [10, -10, 0, 10, -10, 0, 10, 10, -10, -10, 0, 10, 10, 0, -10, 0, -10, 10, 0, -10, 10, ]; -74.5412; [10, -10, -10, 10, -10, 0, 10, 10, -10, -10, 10, 10, 10, -0, 10, -10, -10, 10, 0, -10, 0, ]; -18498; [10, -10, 0, 10, -10, 10, 10, 10, -10, -10, 10, 10, -10, 0, -10, 10, -10, 10, 0, -10, 10, ];
0; 0; 0.9; -336.512; 1840.71; 36; -55.8599; [10, -10, 0, 10, -10, 0, -10, 10, -10, -10, -10, 10, 10, 0, 10, 0, -10, 10, 0, -10, 0, ]; -75.568; [10, 0, 0, 10, -10, 0, -10, 10, -10, -10, 0, 10, 10, 0, -10, 10, 0, 10, -10, -10, 0, ]; -18498; [10, -10, 0, 10, -10, 10, 10, 10, -10, -10, 10, 10, -10, 0, -10, 10, -10, 10, 0, -10, 10, ];
0; 0; 0.9; -248.728; 913.848; 37; -53.1947; [10, 0, 0, 10, 0, 10, 10, 10, 0, -10, -10, 10, 10, 0, -10, 0, -10, 10, 0, 10, 0, ]; -76.5999; [-10, 0, 10, 10, -10, -10, -10, 10, -10, -10, 0, 10, -10, -10, 10, -10, 0, 0, 0, -10, 10, ]; -8797.35; [10, -10, 0, 0, -10, 0, 10, 10, -10, -10, -10, 10, 10, 0, 10, 10, -10, -10, -10, -10, 10, ];
0; 0; 0.9; -242.171; 898.14; 38; -57.9538; [0, 0, -10, 10, -10, 10, 10, 10, -10, -10, -10, 10, 0, -10, -10, -10, 0, -10, 0, -10, 10, ]; -74.01; [10, 0, 0, 10, -10, 0, -10, 10, -10, -10, 10, 10, 10, 0, -10, -10, 0, 0, -10, -10, 10, ]; -8812.46; [0, 0, -10, 0, 0, 0, 10, 0, -10, -10, 0, 0, 0, -10, 10, 10, -10, -10, 0, -10, -10, ];
0; 0; 0.9; -395.88; 1367.7; 39; -57.9538; [0, 0, -10, 10, -10, 10, 10, 10, -10, -10, -10, 10, 0, -10, -10, -10, 0, -10, 0, -10, 10, ]; -73.6554; [10, -10, 0, 10, -10, 10, 10, 10, 0, -10, 10, 10, -10, 0, -10, -10, 0, 10, 0, -10, 10, ]; -8812.46; [0, 0, -10, 0, 0, 0, 10, 0, -10, -10, 0, 0, 0, -10, 10, 10, -10, -10, 0, -10, -10, ];
0; 0; 0.9; -666.634; 4127.98; 40; -58.1715; [10, -10, 0, 10, 0, 10, 10, 10, -10, -10, -10, 10, 10, 0, 10, -10, -10, 10, 0, -10, 0, ]; -72.4411; [0, 0, 0, 10, -10, -10, -10, 10, -10, -10, 10, 10, 10, -10, 10, -10, -10, 0, 0, -10, 10, ]; -41116.6; [10, -10, 0, 10, -10, 0, 10, 10, -10, -10, -10, 10, 10, -10, 0, -10, 0, 0, 0, -10, 10, ];
0; 0; 0.9; -1033.1; 4727.67; 41; -53.8773; [10, -10, 0, 10, -10, 10, 10, 10, -10, -10, 10, 10, 10, 0, 10, -10, -10, 10, 0, -10, 10, ]; -74.7121; [10, -10, 10, 10, 10, -10, 10, 10, -10, -10, 10, 10, -10, 0, -10, 10, 0, -10, -10, -10, 0, ]; -35344.4; [10, -10, 0, 10, -10, 0, 10, 10, -10, -10, -10, 10, 0, -0, 10, 10, -10, 10, 0, -10, 0, ];
0; 0; 0.9; -535.545; 3119.55; 42; -53.8773; [10, -10, 0, 10, -10, 10, 10, 10, -10, -10, 10, 10, 10, 0, 10, -10, -10, 10, 0, -10, 10, ]; -75.0798; [10, 0, -10, 10, -10, 0, -10, 0, -10, 0, 0, 0, 0, -0, 10, 10, -10, 0, 0, -10, -10, ]; -30240.1; [-10, -10, 0, -10, -10, 0, -10, -10, -10, -10, -10, -10, 10, -10, 10, 0, -10, -10, 10, -10, -10, ];
0; 0; 0.9; -885.538; 4081.37; 43; -56.8453; [10, -10, 0, 10, -10, 0, 10, 10, -10, -10, -10, 10, 10, 0, 10, 0, -10, 10, 0, -10, 0, ]; -73.9154; [10, -10, 0, 10, -10, 10, 10, 10, -10, 0, -10, 10, 0, 0, 10, -10, 0, 10, 0, -10, 10, ]; -30240.1; [-10, -10, 0, -10, -10, 0, -10, -10, -10, -10, -10, -10, 10, -10, 10, 0, -10, -10, 10, -10, -10, ];
0; 0; 0.9; -1835.42; 15584.6; 44; -56.8453; [10, -10, 0, 10, -10, 0, 10, 10, -10, -10, -10, 10, 10, 0, 10, 0, -10, 10, 0, -10, 0, ]; -75.0798; [10, 0, -10, 10, -10, 0, -10, 0, -10, 0, 0, 0, 0, -0, 10, 10, -10, 0, 0, -10, -10, ]; -156575; [10, -10, -10, -10, 0, -10, -10, -10, -10, -10, 10, 10, 0, -10, -10, 0, -10, 0, 0, 10, -10, ];
0; 0; 0.9; -334.286; 1239.16; 45; -55.5939; [-10, 0, 0, 10, 0, -10, -10, 10, -10, -10, 10, 10, 10, 0, 0, -10, 0, 10, 0, 10, 0, ]; -75.4315; [10, -10, -10, -10, 0, 0, -10, -10, 0, -10, 10, 10, 0, -10, -10, 0, -10, 0, 10, 10, -10, ]; -8811.11; [10, 10, -10, 10, -10, -10, -10, 0, -10, -10, -10, 10, 0, -0, 0, 0, -10, 0, 0, -10, 10, ];
0; 0; 0.9; -2097.08; 17784.8; 46; -45.2522; [10, 0, -10, 10, -10, 10, 10, 10, -10, 0, 10, 10, -10, -10, 10, 0, 0, 0, -10, -10, 0, ]; -75.7627; [10, 0, 0, -10, 10, -10, -10, 10, -10, -10, 10, 10, 0, 0, 10, 10, -10, 0, 0, -10, 10, ]; -178633; [10, -10, -10, -10, 0, -10, -10, -10, -10, -10, -10, 10, 10, -10, 0, 0, -10, 0, 0, 10, 10, ];
0; 0; 0.9; -463.343; 2650.3; 47; -45.2522; [10, 0, -10, 10, -10, 10, 10, 10, -10, 0, 10, 10, -10, -10, 10, 0, 0, 0, -10, -10, 0, ]; -75.5906; [10, 0, 0, 10, 0, 10, -10, 10, -10, -10, -10, 10, -10, 0, 10, 0, 0, 10, 0, -10, 10, ]; -25784.3; [10, -10, -10, -10, -10, 10, 10, 10, -10, -10, 10, 10, 10, 0, -10, 10, -10, 0, 0, 10, -10, ];
0; 0; 0.9; -521.647; 2639.84; 48; -45.2522; [10, 0, -10, 10, -10, 10, 10, 10, -10, 0, 10, 10, -10, -10, 10, 0, 0, 0, -10, -10, 0, ]; -77.8229; [10, -10, 0, -10, 0, 0, -10, 10, -10, -10, 10, 10, 10, 0, 10, 0, -10, 0, 0, 10, 10, ]; -25784.3; [10, -10, -10, -10, -10, 10, 10, 10, -10, -10, 10, 10, 10, 0, -10, 10, -10, 0, 0, 10, -10, ];
0; 0; 0.9; -868.889; 3809.8; 49; -45.2522; [10, 0, -10, 10, -10, 10, 10, 10, -10, 0, 10, 10, -10, -10, 10, 0, 0, 0, -10, -10, 0, ]; -75.189; [-10, -10, 0, 10, 10, 0, 10, 0, -10, -10, 10, 10, 10, 0, -10, 10, -10, 10, 0, 10, 10, ]; -25784.3; [10, -10, -10, -10, -10, 10, 10, 10, -10, -10, 10, 10, 10, 0, -10, 10, -10, 0, 0, 10, -10, ];
0; 0; 0.9; -910.936; 4088.25; 50; -54.8021; [10, -10, 10, 10, -10, 0, 10, 10, -10, -10, 10, 10, 0, 0, 10, 10, -10, 0, -10, -10, 0, ]; -74.7715; [10, -10, 0, 0, -10, 0, 10, 0, -10, 0, 0, 10, 10, -10, 10, 10, -10, 0, 0, -10, 10, ]; -30240.4; [-10, 0, -10, -10, 10, -10, 10, 10, -10, -10, 10, 10, 0, -10, -10, 10, 0, 10, 0, -10, 10, ];
0; 0; 0.9; -441.936; 2627.03; 51; -54.1765; [10, -10, 0, 10, 0, 0, 10, -10, -10, -10, 10, 10, 10, 0, 10, 0, 0, 0, 0, -10, 10, ]; -74.4555; [0, 0, -10, 0, -10, 10, 10, 0, 0, -10, 0, 10, 0, -10, 10, -10, 0, 0, 0, -10, -10, ]; -25784.3; [10, -10, -10, -10, -10, 10, 10, 10, -10, -10, 10, 10, 10, 0, -10, 10, -10, 0, 0, 10, -10, ];
0; 0; 0.9; -786.136; 3321.99; 52; -49.5276; [10, 0, -10, 0, 0, 0, 10, -10, 0, -10, 0, 10, 10, 0, 10, 10, 0, 0, 0, -10, -10, ]; -73.7609; [-10, -10, 0, -10, 10, 10, 10, 10, -10, 0, 0, 10, 10, 0, 0, 0, -10, 0, 0, -10, 10, ]; -25784.3; [10, -10, -10, -10, -10, 10, 10, 10, -10, -10, 10, 10, 10, 0, -10, 10, -10, 0, 0, 10, -10, ];
0; 0; 0.9; -642.035; 3179.46; 53; -49.5276; [10, 0, -10, 0, 0, 0, 10, -10, 0, -10, 0, 10, 10, 0, 10, 10, 0, 0, 0, -10, -10, ]; -74.5642; [10, -10, 0, -10, 0, 10, 10, 10, 0, -10, 10, 10, 0, 0, -10, -10, 0, 10, 0, -10, 10, ]; -25784.3; [10, -10, -10, -10, -10, 10, 10, 10, -10, -10, 10, 10, 10, 0, -10, 10, -10, 0, 0, 10, -10, ];
0; 0; 0.9; -537.596; 2717.63; 54; -49.5276; [10, 0, -10, 0, 0, 0, 10, -10, 0, -10, 0, 10, 10, 0, 10, 10, 0, 0, 0, -10, -10, ]; -74.034; [10, 0, -10, 0, -10, 10, 10, 0, 0, -10, -10, 10, 0, 0, 10, -10, -0, 10, 0, -10, -10, ]; -25784.3; [10, -10, -10, -10, -10, 10, 10, 10, -10, -10, 10, 10, 10, 0, -10, 10, -10, 0, 0, 10, -10, ];
0; 0; 0.9; -628.928; 3598.39; 55; -49.5276; [10, 0, -10, 0, 0, 0, 10, -10, 0, -10, 0, 10, 10, 0, 10, 10, 0, 0, 0, -10, -10, ]; -73.3482; [0, 0, -10, -10, 0, 0, -10, 10, -10, -10, 0, 10, 10, 0, 10, 0, -10, 0, 0, 10, -10, ]; -25784.3; [10, -10, -10, -10, -10, 10, 10, 10, -10, -10, 10, 10, 10, 0, -10, 10, -10, 0, 0, 10, -10, ];
0; 0; 0.9; -493.542; 2627.32; 56; -53.9871; [10, 0, 0, 10, -10, -10, -10, 10, -10, -10, 10, 10, 10, 0, 0, -10, -10, 0, -10, -10, 10, ]; -75.7798; [10, -10, -10, 0, -10, 0, 10, 0, 0, -10, -10, 10, 10, 0, 10, 10, 0, 0, 0, -10, 10, ]; -25784.3; [10, -10, -10, -10, -10, 10, 10, 10, -10, -10, 10, 10, 10, 0, -10, 10, -10, 0, 0, 10, -10, ];
0; 0; 0.9; -744.598; 4317.24; 57; -53.9871; [10, 0, 0, 10, -10, -10, -10, 10, -10, -10, 10, 10, 10, 0, 0, -10, -10, 0, -10, -10, 10, ]; -76.5458; [-10, -10, 0, -10, 0, 10, 10, 10, -10, -10, -10, 10, 0, 0, -10, 0, 0, 10, 10, 10, -10, ]; -35331.1; [10, -10, -10, -10, -10, 0, 10, 10, -10, -10, 10, 10, 10, 0, -10, 10, -10, 0, 0, -10, 10, ];
0; 0; 0.9; -795.359; 4792.49; 58; -53.9871; [10, 0, 0, 10, -10, -10, -10, 10, -10, -10, 10, 10, 10, 0, 0, -10, -10, 0, -10, -10, 10, ]; -73.5648; [10, -10, -10, 10, 0, 0, 10, 10, -10, -10, 10, 0, 10, 0, 10, 0, -10, 0, 0, 10, -10, ]; -41110.5; [-10, 0, 0, -10, -10, 0, 10, 10, -10, -10, 10, 10, 10, 0, -10, -10, 0, 0, 0, -10, -10, ];
0; 0; 0.9; -1090; 5523; 59; -53.1065; [10, -10, -10, 10, -10, 0, 10, 10, -10, -10, 10, 10, 10, 0, -10, -10, -10, 0, 0, -10, 10, ]; -73.3139; [10, -10, -10, 10, -10, 10, 10, 10, -10, -10, 10, -10, 10, 0, 10, 10, 0, 0, 0, -10, 10, ]; -35334.4; [10, -10, 0, 10, -10, 0, 10, 10, -10, -10, -10, 10, 10, 0, -10, -10, 0, 0, 10, -10, 10, ];
0; 0; 0.9; -444.864; 2637.28; 60; -52.2685; [-10, 0, 10, -10, 0, 10, 10, -10, -10, -10, -10, -10, 10, 0, 0, 10, 0, 0, 10, -10, -10, ]; -72.5401; [10, 0, -10, -10, -10, 10, 10, -10, 0, -10, 0, -10, 10, 0, 10, 10, 0, 0, 0, 0, -10, ]; -25784.3; [10, -10, -10, -10, -10, 10, 10, 10, -10, -10, 10, 10, 10, 0, -10, 10, -10, 0, 0, 10, -10, ];
0; 0; 0.9; -304.771; 942.401; 61; -52.2685; [-10, 0, 10, -10, 0, 10, 10, -10, -10, -10, -10, -10, 10, 0, 0, 10, 0, 0, 10, -10, -10, ]; -72.8268; [0, 0, -10, -10, -10, 0, 10, 0, 0, -10, 10, 10, 10, 0, 10, -10, -10, 0, 0, -10, 10, ]; -6145.02; [10, 0, 0, -10, -10, 10, 10, -10, -10, -10, 10, -10, 10, 0, -10, 10, -10, 0, 0, 0, 10, ];
0; 0; 0.9; -439.846; 1692.46; 62; -52.2685; [-10, 0, 10, -10, 0, 10, 10, -10, -10, -10, -10, -10, 10, 0, 0, 10, 0, 0, 10, -10, -10, ]; -72.9156; [10, -10, -10, -10, -10, 0, 10, -10, -10, -10, 10, 10, 10, 0, 10, 10, -10, -10, 0, 10, 10, ]; -13002; [10, 0, 0, -10, 0, -10, 10, -10, -10, -10, 0, 10, 10, 0, 10, -10, -10, 0, 0, 0, 10, ];
0; 0; 0.9; -300.922; 1139.91; 63; -52.9555; [-10, 0, -10, -10, 0, 10, 10, 10, -10, -10, 0, 10, 10, -10, 10, 0, -10, 0, -10, -10, 10, ]; -72.5463; [10, -10, 0, 10, -10, -10, 10, -10, -10, -10, 10, 10, 10, 0, 0, 10, -10, 0, 0, -10, 10, ]; -8811.1; [-10, 0, 10, -10, 0, -10, 10, -10, -10, -10, 10, 10, 10, 0, 0, 10, 0, 0, 10, -10, 10, ];
0; 0; 0.9; -177.723; 322.104; 64; -52.9555; [-10, 0, -10, -10, 0, 10, 10, 10, -10, -10, 0, 10, 10, -10, 10, 0, -10, 0, -10, -10, 10, ]; -72.4951; [-10, 0, 0, 0, -10, 10, 10, -10, -10, -10, -10, 10, 10, 0, 10, 10, 0, 0, -10, -10, 10, ]; -1690.47; [-10, 0, 0, -10, 0, -10, 10, -10, -10, -10, 10, 10, 10, 0, 0, 10, 0, 0, 0, -10, 10, ];
0; 0; 0.9; -199.266; 488.68; 65; -55.6951; [0, 0, -10, -10, 0, 0, 10, 0, 0, -10, 10, 10, 10, -10, 10, 0, 0, 0, 10, 0, -10, ]; -72.7224; [-10, 0, 10, 10, 0, -10, -10, 10, -10, -10, 10, 10, 10, 0, 0, -10, 0, 0, -10, -10, 10, ]; -4197.15; [-10, -10, 10, 10, 0, -10, -10, 10, -10, -10, 10, 10, 10, 0, 10, -10, -10, 0, -10, -10, -10, ];
0; 0; 0.9; -300.239; 837.932; 66; -62.0513; [-10, 0, 10, 10, 0, -10, -10, 10, -10, -10, 10, 10, 10, 0, 0, -10, 0, 0, -10, -10, 10, ]; -73.713; [-10, 0, -10, 10, 0, -10, -10, 10, 0, -10, 10, 10, 0, -10, 10, -10, 0, 0, -10, 0, 10, ]; -6147.81; [-10, 0, 10, -10, 0, -10, 10, 10, -10, -10, 0, 10, 10, 0, 0, -10, 0, 0, -10, -10, 10, ];
